avgSessionDuration,shortSessionRatio,reopenCount,interSessionGap,dailyTotalTime,sessionsPerDay,nightCount,trend,label,source,weight,intensityScore,frustrationScore
49.47,0.67,12.0,10.73,169.42,16.0,3.0,3.4,Frustrated,synthetic,1.0,57.692,0.8291139642920254
58.25,0.125,1.0,288.18,150.0,12.0,0.0,9.02,Normal,synthetic,1.0,56.006,0.10334583412240206
20.69,0.309,1.0,205.09,10.0,1.0,1.0,9.45,Normal,synthetic,1.0,14.111,0.38654404229333816
36.88,0.492,6.0,58.36,94.59,9.0,3.0,-4.07,Frustrated,synthetic,1.0,35.449000000000005,0.41806158241697555
49.1,0.686,14.0,7.76,250.0,17.0,2.0,33.07,Frustrated,synthetic,1.0,81.561,0.8906364176956275
54.04,0.165,2.0,132.61,92.11,7.0,5.0,-0.83,Normal,synthetic,1.0,44.789,0.17630421914499772
43.59,0.228,0.0,241.34,20.31,2.0,3.0,-27.57,Normal,synthetic,1.0,16.227000000000004,0.1813438800907867
63.71,0.1,1.0,7.32,500.0,9.0,4.0,119.75,Addicted,synthetic,1.0,165.409,0.49686985938957734
70.44,0.182,0.0,31.65,226.78,2.0,5.0,73.4,Addicted,synthetic,1.0,100.55199999999999,0.21239865723741144
37.27,0.447,5.0,180.38,99.65,9.0,2.0,-2.07,Normal,synthetic,1.0,36.217000000000006,0.3054709635124346
48.6,0.34,5.0,111.65,150.0,14.0,3.0,5.96,Normal,synthetic,1.0,54.228,0.23023209543120052
45.53,0.278,3.0,131.22,150.0,14.0,3.0,27.93,Normal,synthetic,1.0,59.591,0.18728973853897124
111.25,0.083,2.0,49.01,500.0,13.0,5.0,72.39,Addicted,synthetic,1.0,171.21699999999998,0.10811128374884588
46.38,0.369,3.0,75.3,61.75,4.0,4.0,13.81,Frustrated,synthetic,1.0,39.045,0.33416189468533647
46.71,0.408,4.0,243.88,118.42,12.0,0.0,22.47,Normal,synthetic,1.0,49.109,0.22065378709002317
93.84,0.077,1.0,47.5,171.14,1.0,0.0,106.59,Addicted,synthetic,1.0,103.74100000000001,0.18421027870258785
69.7,0.077,0.0,5.18,500.0,9.0,2.0,118.31,Addicted,synthetic,1.0,165.373,0.6412295386592967
87.71,0.02,0.0,59.15,500.0,17.0,3.0,105.95,Addicted,synthetic,1.0,169.869,0.08090658215414048
62.07,0.122,1.0,47.87,375.25,5.0,3.0,93.87,Addicted,synthetic,1.0,131.039,0.14892699604968346
33.15,0.407,5.0,137.39,88.66,11.0,4.0,-11.94,Normal,synthetic,1.0,31.41,0.3159372933009015
43.93,0.106,0.0,191.71,111.78,9.0,4.0,11.49,Normal,synthetic,1.0,47.375,0.12079309178566751
109.68,0.094,0.0,16.93,500.0,8.0,0.0,118.91,Addicted,synthetic,1.0,179.54500000000002,0.22420887806050596
34.22,0.034,0.0,288.98,31.84,2.0,5.0,-32.22,Normal,synthetic,1.0,15.390000000000002,0.1386229058766926
18.52,0.634,11.0,71.73,105.85,13.0,1.0,57.17,Frustrated,synthetic,1.0,46.729,0.4916926673480324
100.24,0.271,5.0,1.91,500.0,15.0,2.0,123.38,Addicted,synthetic,1.0,179.11,1.3017398846002046
11.79,0.401,8.0,43.7,47.25,15.0,2.0,26.53,Frustrated,synthetic,1.0,24.125,0.6258271726416355
35.38,0.898,8.0,73.25,78.61,7.0,0.0,13.79,Frustrated,synthetic,1.0,34.011,0.5663196729709616
51.43,0.426,4.0,181.81,150.0,11.0,5.0,14.59,Normal,synthetic,1.0,59.949,0.2167943960551596
19.57,0.89,17.0,1.46,187.6,19.0,2.0,34.02,Frustrated,synthetic,1.0,57.554,3.0091261401647356
113.3,0.008,1.0,21.37,500.0,18.0,1.0,106.28,Addicted,synthetic,1.0,178.204,0.17805251182573534
23.32,0.154,2.0,205.69,90.03,17.0,0.0,15.02,Normal,synthetic,1.0,31.84,0.2191880618661683
48.45,0.013,0.0,28.93,500.0,14.0,3.0,48.1,Addicted,synthetic,1.0,136.81,0.17716849703758497
30.93,0.605,5.0,29.47,37.7,3.0,3.0,6.38,Frustrated,synthetic,1.0,24.826,0.7331931655965721
76.59,0.014,1.0,34.74,500.0,13.0,0.0,78.59,Addicted,synthetic,1.0,154.21300000000002,0.13789117571415566
92.13,0.3,5.0,25.12,500.0,14.0,5.0,72.09,Addicted,synthetic,1.0,163.47899999999998,0.2267603007294856
15.52,0.677,13.0,41.5,170.83,19.0,0.0,22.19,Frustrated,synthetic,1.0,47.031000000000006,0.5742835648620941
16.45,0.976,15.0,10.84,118.52,15.0,3.0,-7.43,Frustrated,synthetic,1.0,31.055,1.2230902717379062
92.55,0.018,1.0,21.17,500.0,8.0,1.0,92.6,Addicted,synthetic,1.0,165.8,0.1965162139525169
41.36,0.786,8.0,30.14,142.81,9.0,2.0,27.58,Frustrated,synthetic,1.0,55.379999999999995,0.54747012824081
43.48,0.115,0.0,129.28,45.22,3.0,2.0,-3.02,Normal,synthetic,1.0,27.53,0.1622644162839823
20.6,0.5,4.0,275.6,45.39,8.0,4.0,-4.92,Normal,synthetic,1.0,19.842000000000002,0.40488924085333977
54.85,0.44,2.0,230.97,74.74,5.0,0.0,50.02,Normal,synthetic,1.0,51.894,0.22080931518196215
33.33,0.613,9.0,72.87,166.88,14.0,4.0,28.25,Frustrated,synthetic,1.0,59.183,0.36840562063927174
63.01,0.154,0.0,34.05,300.69,5.0,1.0,67.63,Addicted,synthetic,1.0,106.631,0.19440303759271413
30.9,0.283,1.0,140.53,106.45,7.0,4.0,-12.58,Normal,synthetic,1.0,33.876000000000005,0.23910054637620912
28.26,0.5,6.0,181.85,112.67,13.0,2.0,-2.93,Normal,synthetic,1.0,34.959,0.3349975339855058
58.5,0.14,0.0,284.82,126.88,7.0,4.0,32.06,Normal,synthetic,1.0,62.394000000000005,0.09311547566168103
23.09,0.433,3.0,263.11,66.22,6.0,1.0,19.08,Normal,synthetic,1.0,29.204,0.34145328240508827
21.75,0.376,3.0,198.23,43.74,9.0,0.0,44.51,Normal,synthetic,1.0,30.801000000000002,0.31927693199099005
86.0,0.142,1.0,20.34,500.0,11.0,4.0,117.45,Addicted,synthetic,1.0,173.635,0.21230735817712867
81.48,0.178,1.0,54.99,500.0,9.0,3.0,96.03,Addicted,synthetic,1.0,164.401,0.11701919707543579
20.76,0.5,5.0,111.57,82.4,11.0,1.0,-2.61,Normal,synthetic,1.0,25.001,0.4247889835960334
29.57,0.516,10.0,65.14,246.14,17.0,1.0,43.3,Frustrated,synthetic,1.0,75.04599999999999,0.3277725757846551
21.99,0.807,12.0,14.14,140.57,12.0,2.0,0.89,Frustrated,synthetic,1.0,39.177,0.9351804226678484
44.94,0.5,5.0,159.98,130.85,9.0,3.0,0.8,Normal,synthetic,1.0,47.385999999999996,0.2878086177629739
15.35,0.707,14.0,70.85,90.4,19.0,5.0,29.53,Frustrated,synthetic,1.0,38.079,0.5585767298853566
9.15,0.279,5.0,227.65,55.37,15.0,4.0,17.47,Normal,synthetic,1.0,23.975,0.48233404803883057
26.26,0.514,9.0,36.98,231.1,16.0,4.0,5.85,Frustrated,synthetic,1.0,62.479,0.4282485538655571
70.54,0.212,0.0,5.95,223.18,2.0,5.0,79.49,Addicted,synthetic,1.0,101.69900000000001,0.7778728188700198
102.16,0.106,1.0,56.52,500.0,17.0,3.0,111.78,Addicted,synthetic,1.0,177.398,0.09403038342471101
52.27,0.498,3.0,159.59,116.9,7.0,4.0,6.16,Normal,synthetic,1.0,50.136,0.25753952840668093
46.21,0.672,12.0,36.1,152.0,16.0,4.0,-6.11,Frustrated,synthetic,1.0,51.051,0.4837081922451584
69.9,0.3,3.0,44.52,494.84,7.0,5.0,103.95,Addicted,synthetic,1.0,163.113,0.17334800825415272
96.23,0.267,5.0,7.97,500.0,19.0,1.0,55.26,Addicted,synthetic,1.0,156.07,0.5074459201629643
44.76,0.098,1.0,70.87,125.67,7.0,0.0,38.05,Normal,synthetic,1.0,54.453,0.18507423067695739
96.63,0.081,1.0,30.02,356.28,3.0,1.0,53.22,Addicted,synthetic,1.0,126.874,0.19468677583438004
89.53,0.127,1.0,2.31,282.18,3.0,1.0,40.01,Addicted,synthetic,1.0,105.251,1.5394722971236448
82.16,0.018,0.0,43.13,500.0,15.0,4.0,115.01,Addicted,synthetic,1.0,171.367,0.10355100873199041
85.21,0.025,1.0,25.35,500.0,13.0,0.0,81.22,Addicted,synthetic,1.0,158.45,0.1737050436494759
81.2,0.09,0.0,24.48,244.91,2.0,3.0,122.47,Addicted,synthetic,1.0,121.203,0.21366187559191416
100.04,0.214,1.0,16.38,500.0,6.0,4.0,26.47,Addicted,synthetic,1.0,151.957,0.2851413945774508
35.69,0.398,4.0,197.72,150.0,11.0,5.0,15.11,Normal,synthetic,1.0,53.809,0.23750902717709255
60.28,0.101,0.0,6.96,260.02,3.0,0.0,103.84,Addicted,synthetic,1.0,107.268,0.6546623494563594
55.45,0.13,1.0,52.95,314.55,4.0,5.0,80.21,Addicted,synthetic,1.0,114.153,0.15956628170869372
36.01,0.846,7.0,39.85,82.05,4.0,1.0,13.86,Frustrated,synthetic,1.0,35.971999999999994,0.6832119401133407
43.34,0.492,2.0,19.52,47.08,3.0,2.0,31.78,Frustrated,synthetic,1.0,38.286,0.6144811715528802
33.52,0.955,13.0,27.5,209.38,11.0,4.0,-9.85,Frustrated,synthetic,1.0,56.32900000000001,0.6509788425727496
66.54,0.05,0.0,9.15,465.81,10.0,4.0,124.09,Addicted,synthetic,1.0,161.005,0.40686800572231885
108.05,0.094,1.0,39.28,500.0,7.0,0.0,32.42,Addicted,synthetic,1.0,152.946,0.13553983327308136
57.47,0.398,5.0,256.75,150.0,14.0,2.0,21.61,Normal,synthetic,1.0,61.471000000000004,0.1939512989170744
46.31,0.296,3.0,55.2,500.0,11.0,1.0,55.47,Addicted,synthetic,1.0,136.165,0.17618388171875174
63.16,0.139,1.0,7.37,321.52,4.0,3.0,51.78,Addicted,synthetic,1.0,108.102,0.6466719540791889
18.34,0.806,15.0,28.18,114.94,15.0,0.0,0.49,Frustrated,synthetic,1.0,30.471,0.7811128238911776
53.88,0.064,2.0,45.21,500.0,19.0,3.0,50.09,Addicted,synthetic,1.0,139.579,0.13844688944722086
115.56,0.077,1.0,46.5,500.0,4.0,1.0,98.28,Addicted,synthetic,1.0,176.708,0.11267957764150269
45.53,0.586,11.0,70.33,198.09,12.0,3.0,-30.4,Frustrated,synthetic,1.0,51.71,0.39581456702133
30.96,0.426,5.0,114.94,144.98,12.0,5.0,-11.33,Normal,synthetic,1.0,42.980999999999995,0.30593647539284075
53.21,0.5,5.0,139.45,150.0,9.0,4.0,13.06,Normal,synthetic,1.0,59.202,0.26380751457140966
59.64,0.151,2.0,52.75,500.0,19.0,0.0,51.07,Addicted,synthetic,1.0,139.177,0.13582391798288412
10.24,1.0,8.0,49.95,18.56,7.0,1.0,-16.59,Frustrated,synthetic,1.0,3.8310000000000004,1.0614775355136812
36.59,0.225,4.0,142.06,150.0,14.0,0.0,16.65,Normal,synthetic,1.0,49.631,0.20610391822337917
36.1,0.303,4.0,40.68,182.17,13.0,5.0,3.69,Frustrated,synthetic,1.0,56.980999999999995,0.32547428880010437
24.73,0.5,9.0,81.21,111.61,17.0,3.0,52.11,Normal,synthetic,1.0,50.847,0.3660001558427304
115.65,0.069,0.0,22.07,401.11,3.0,5.0,75.82,Addicted,synthetic,1.0,154.228,0.19348930302316947
66.23,0.116,1.0,19.27,500.0,11.0,2.0,55.59,Addicted,synthetic,1.0,145.169,0.24885031391315823
110.53,0.017,0.0,25.74,277.84,2.0,4.0,97.39,Addicted,synthetic,1.0,132.997,0.1784513825940806
99.33,0.101,2.0,15.87,500.0,12.0,3.0,78.91,Addicted,synthetic,1.0,166.405,0.2622908325892826
36.91,0.5,10.0,148.17,150.0,18.0,4.0,31.31,Normal,synthetic,1.0,58.157,0.28630653289687685
22.8,0.426,2.0,294.63,56.31,6.0,0.0,-1.55,Normal,synthetic,1.0,19.917,0.34034886663305086
23.34,0.539,8.0,70.32,118.1,9.0,1.0,28.06,Frustrated,synthetic,1.0,42.373999999999995,0.4587928001850189
52.76,0.002,1.0,32.9,376.65,9.0,3.0,35.95,Addicted,synthetic,1.0,110.219,0.18556363251762448
30.29,0.246,0.0,190.76,30.44,4.0,5.0,35.66,Normal,synthetic,1.0,33.902,0.19871614197634735
115.73,0.299,3.0,57.8,500.0,8.0,2.0,115.01,Addicted,synthetic,1.0,182.79500000000002,0.13283537757622146
34.46,0.582,5.0,73.14,57.3,8.0,2.0,-2.59,Frustrated,synthetic,1.0,26.467000000000002,0.444775495930134
52.61,0.133,0.0,134.0,46.85,3.0,3.0,-9.14,Normal,synthetic,1.0,30.672,0.1494099879240324
29.81,0.316,3.0,78.97,42.16,3.0,1.0,14.06,Frustrated,synthetic,1.0,25.573999999999998,0.4104949038128618
18.2,0.46,4.0,21.35,38.12,4.0,0.0,22.62,Frustrated,synthetic,1.0,21.69,0.8026630178307259
52.83,0.406,2.0,122.56,91.12,7.0,0.0,20.94,Normal,synthetic,1.0,45.638000000000005,0.23849568605103727
70.98,0.054,0.0,11.41,500.0,11.0,5.0,67.87,Addicted,synthetic,1.0,153.753,0.3469014217392923
40.09,0.424,3.0,173.98,125.06,8.0,3.0,-29.59,Normal,synthetic,1.0,35.17100000000001,0.27340431128910786
74.44,0.043,1.0,3.34,500.0,18.0,5.0,73.24,Addicted,synthetic,1.0,156.748,0.9280485341971078
89.9,0.212,2.0,52.48,500.0,6.0,0.0,72.53,Addicted,synthetic,1.0,157.719,0.14059229108561302
16.72,0.551,5.0,24.7,44.78,7.0,3.0,62.88,Frustrated,synthetic,1.0,37.508,0.678279585680303
49.24,0.286,4.0,100.73,150.0,16.0,2.0,-8.74,Normal,synthetic,1.0,49.074,0.2180635643759059
63.47,0.008,0.0,7.83,500.0,8.0,4.0,84.14,Addicted,synthetic,1.0,154.63,0.4702302136337851
16.44,0.315,6.0,11.4,86.21,14.0,2.0,0.69,Frustrated,synthetic,1.0,26.025000000000002,0.972869994896539
89.74,0.032,1.0,38.92,500.0,10.0,1.0,121.91,Addicted,synthetic,1.0,173.469,0.11846491291220851
23.49,0.858,13.0,65.46,161.84,15.0,2.0,47.04,Frustrated,synthetic,1.0,57.876000000000005,0.4919040374826514
40.59,0.59,2.0,25.66,72.68,3.0,4.0,27.38,Frustrated,synthetic,1.0,42.986000000000004,0.5439488754564052
15.0,0.682,6.0,2.47,52.67,8.0,0.0,12.02,Frustrated,synthetic,1.0,20.14,2.9164955166778688
41.5,0.5,1.0,288.04,11.62,1.0,3.0,30.6,Normal,synthetic,1.0,31.104,0.30793487203401715
12.92,0.698,5.0,45.74,16.57,4.0,1.0,14.05,Frustrated,synthetic,1.0,13.697,0.8316893407523612
36.5,0.78,13.0,55.32,120.8,16.0,5.0,17.85,Frustrated,synthetic,1.0,49.115,0.47625300024750905
58.34,0.413,0.0,146.5,37.65,2.0,2.0,-7.56,Normal,synthetic,1.0,30.598000000000003,0.21421060548891588
80.94,0.046,1.0,36.87,500.0,16.0,1.0,39.98,Addicted,synthetic,1.0,145.37,0.13886871870069853
67.35,0.201,0.0,4.91,166.05,1.0,3.0,96.81,Addicted,synthetic,1.0,92.193,0.9474432934383012
110.71,0.0,0.0,23.8,500.0,13.0,5.0,54.48,Addicted,synthetic,1.0,165.628,0.1652810722966575
84.72,0.053,1.0,28.12,500.0,18.0,5.0,82.01,Addicted,synthetic,1.0,163.49099999999999,0.15907430043493564
10.62,0.367,3.0,10.22,12.3,3.0,1.0,4.18,Frustrated,synthetic,1.0,8.962,1.3894290452834825
83.19,0.044,1.0,44.73,493.76,6.0,2.0,127.37,Addicted,synthetic,1.0,172.239,0.11392851136181481
96.26,0.192,3.0,17.69,500.0,13.0,2.0,115.97,Addicted,synthetic,1.0,175.29500000000002,0.2492705999515366
54.92,0.078,2.0,30.39,500.0,14.0,3.0,132.08,Addicted,synthetic,1.0,164.592,0.16783206551071314
29.74,0.484,9.0,69.78,162.99,13.0,0.0,-10.89,Frustrated,synthetic,1.0,41.227000000000004,0.4031650422866833
17.53,0.453,5.0,273.44,77.22,9.0,5.0,32.62,Normal,synthetic,1.0,37.242000000000004,0.3722286180826174
39.89,0.096,1.0,62.3,150.0,19.0,4.0,-24.72,Normal,synthetic,1.0,42.540000000000006,0.21004722310056326
16.69,0.5,8.0,255.35,129.93,17.0,3.0,10.14,Normal,synthetic,1.0,38.70400000000001,0.3813981615634052
37.69,0.903,20.0,77.26,201.55,19.0,4.0,-0.07,Frustrated,synthetic,1.0,59.365,0.4688702571913225
85.0,0.198,3.0,52.75,500.0,11.0,5.0,122.85,Addicted,synthetic,1.0,175.855,0.1275518440974004
53.1,0.3,3.0,25.39,490.49,13.0,1.0,109.03,Addicted,synthetic,1.0,153.04700000000003,0.23739689057404678
48.26,1.0,22.0,37.89,225.92,18.0,5.0,25.17,Frustrated,synthetic,1.0,77.039,0.5196122008267732
116.93,0.207,2.0,1.52,500.0,10.0,5.0,84.97,Addicted,synthetic,1.0,177.263,1.4827027157617962
50.41,0.3,3.0,21.63,399.92,11.0,0.0,45.11,Addicted,synthetic,1.0,113.68100000000001,0.3157497246292401
103.47,0.263,5.0,10.08,500.0,17.0,1.0,68.2,Addicted,synthetic,1.0,162.848,0.4140876610225458
14.3,0.707,3.0,15.08,10.0,2.0,2.0,21.11,Frustrated,synthetic,1.0,16.053,1.1466988839240808
17.61,0.213,2.0,227.51,70.31,9.0,2.0,25.93,Normal,synthetic,1.0,30.885,0.28517398192248733
104.48,0.061,0.0,31.35,200.08,1.0,4.0,114.11,Addicted,synthetic,1.0,120.04100000000001,0.16741920448664532
63.45,0.139,1.0,34.84,163.97,1.0,0.0,84.66,Addicted,synthetic,1.0,83.572,0.2667789599440235
22.67,0.975,17.0,33.08,151.7,17.0,1.0,-15.81,Frustrated,synthetic,1.0,35.665,0.7316230435223244
58.35,0.393,8.0,249.18,150.0,18.0,4.0,13.13,Normal,synthetic,1.0,61.279,0.20407402432364682
18.66,0.738,15.0,48.49,169.13,18.0,0.0,25.77,Frustrated,synthetic,1.0,49.021,0.5514085658155301
33.34,0.427,3.0,60.99,129.19,9.0,2.0,21.15,Normal,synthetic,1.0,47.519000000000005,0.3302954723149684
111.92,0.045,0.0,50.05,500.0,14.0,5.0,64.47,Addicted,synthetic,1.0,169.10899999999998,0.09180655215291855
115.43,0.042,1.0,36.12,500.0,15.0,2.0,99.68,Addicted,synthetic,1.0,178.07600000000002,0.11901493059676656
23.23,0.947,13.0,28.12,162.74,13.0,3.0,-2.02,Frustrated,synthetic,1.0,44.234,0.7111052074971107
50.92,0.062,1.0,48.01,500.0,14.0,0.0,69.59,Addicted,synthetic,1.0,141.245,0.1310348101046923
18.45,0.463,5.0,258.31,59.03,11.0,1.0,-12.73,Normal,synthetic,1.0,16.367,0.4207401938647658
44.25,0.61,3.0,25.6,25.0,2.0,1.0,-11.02,Frustrated,synthetic,1.0,20.394,0.7291373653830828
48.16,0.425,3.0,28.47,69.95,4.0,3.0,4.67,Frustrated,synthetic,1.0,37.655,0.5008500202057369
14.46,0.187,4.0,109.9,77.23,18.0,3.0,-9.21,Normal,synthetic,1.0,21.467000000000002,0.3757883217966969
82.0,0.076,0.0,11.28,391.12,5.0,0.0,42.04,Addicted,synthetic,1.0,123.63600000000001,0.39757687431421623
14.8,0.139,2.0,214.16,75.68,15.0,2.0,-4.64,Normal,synthetic,1.0,21.664,0.3068217363427935
28.95,0.759,5.0,7.06,29.28,5.0,0.0,10.28,Frustrated,synthetic,1.0,20.52,1.4989772504918628
107.37,0.3,3.0,37.35,500.0,10.0,2.0,153.79,Addicted,synthetic,1.0,191.085,0.1570717253087692
35.12,0.432,8.0,279.79,150.0,17.0,5.0,4.45,Normal,synthetic,1.0,50.382999999999996,0.25697363665199663
33.46,0.293,2.0,144.69,46.9,4.0,3.0,-19.86,Normal,synthetic,1.0,19.806,0.30655017391324
89.09,0.044,0.0,32.48,387.72,5.0,3.0,122.65,Addicted,synthetic,1.0,152.97500000000002,0.14170800551706483
78.61,0.3,1.0,55.09,165.73,1.0,2.0,88.06,Addicted,synthetic,1.0,93.00800000000001,0.22461755127846075
119.08,0.166,2.0,55.54,500.0,12.0,2.0,133.15,Addicted,synthetic,1.0,189.577,0.10327004296131467
118.98,0.015,0.0,2.23,500.0,16.0,4.0,69.94,Addicted,synthetic,1.0,172.574,1.1499864704678775
36.74,0.184,2.0,100.29,99.66,9.0,4.0,3.78,Normal,synthetic,1.0,39.762,0.2211722573714741
16.41,0.235,0.0,171.2,10.0,3.0,3.0,-12.79,Normal,synthetic,1.0,7.727,0.34353042858322425
35.23,0.426,6.0,30.82,160.73,13.0,3.0,45.35,Frustrated,synthetic,1.0,62.843,0.4049838082945193
43.06,1.0,10.0,4.16,157.47,8.0,5.0,28.4,Frustrated,synthetic,1.0,62.238,1.6031953125216174
14.42,1.0,5.0,57.41,25.54,3.0,0.0,9.16,Frustrated,synthetic,1.0,13.624,0.9070327864517256
15.07,0.135,1.0,204.5,27.47,5.0,2.0,-0.91,Normal,synthetic,1.0,13.249,0.3339156620653027
19.59,0.383,4.0,185.74,77.68,11.0,3.0,7.71,Normal,synthetic,1.0,28.685000000000002,0.3485535378919789
44.37,0.35,3.0,122.85,95.81,8.0,0.0,-16.52,Normal,synthetic,1.0,31.954000000000004,0.2713623579067442
67.32,0.084,1.0,5.74,500.0,12.0,3.0,123.89,Addicted,synthetic,1.0,167.095,0.5941751623859859
30.79,0.529,10.0,32.14,74.1,12.0,2.0,15.19,Frustrated,synthetic,1.0,33.693,0.5733823282320637
119.76,0.004,1.0,10.35,500.0,18.0,0.0,81.39,Addicted,synthetic,1.0,172.321,0.3400792209769321
113.53,0.3,3.0,7.05,500.0,13.0,5.0,114.3,Addicted,synthetic,1.0,184.702,0.5005298574553393
15.3,0.403,4.0,90.37,37.87,8.0,0.0,-8.03,Normal,synthetic,1.0,11.285,0.5254821181387574
101.38,0.018,0.0,33.71,500.0,7.0,5.0,87.66,Addicted,synthetic,1.0,171.85,0.12266747933855279
48.66,0.689,3.0,55.02,78.93,3.0,1.0,10.69,Frustrated,synthetic,1.0,39.457,0.4662407769827565
26.29,0.029,1.0,120.8,150.0,15.0,1.0,10.94,Normal,synthetic,1.0,44.798,0.1735698302531178
90.24,0.159,2.0,24.67,500.0,14.0,2.0,54.86,Addicted,synthetic,1.0,154.554,0.20259626050410218
98.62,0.3,5.0,25.35,500.0,16.0,0.0,77.11,Addicted,synthetic,1.0,162.58100000000002,0.22221057524392127
48.14,0.064,1.0,24.47,500.0,12.0,2.0,88.91,Addicted,synthetic,1.0,147.929,0.20643146383108388
103.02,0.089,0.0,53.42,466.31,6.0,3.0,97.82,Addicted,synthetic,1.0,166.816,0.09495686746786071
50.9,0.208,2.0,126.87,105.25,7.0,5.0,26.6,Normal,synthetic,1.0,54.39,0.1801125185016231
40.82,0.606,9.0,12.16,189.88,13.0,1.0,45.85,Frustrated,synthetic,1.0,69.059,0.7075623677698311
19.4,0.278,2.0,168.94,86.41,10.0,1.0,36.91,Normal,synthetic,1.0,37.114999999999995,0.2834017909956682
96.71,0.028,1.0,2.86,456.59,6.0,1.0,91.64,Addicted,synthetic,1.0,158.494,1.0328992052885426
56.01,0.079,1.0,142.49,150.0,18.0,2.0,1.42,Normal,synthetic,1.0,54.83,0.11498463653632923
81.95,0.022,0.0,45.02,500.0,19.0,5.0,34.2,Addicted,synthetic,1.0,148.04,0.11015104331560964
35.39,0.4,0.0,181.84,13.9,1.0,0.0,3.06,Normal,synthetic,1.0,17.854,0.25846635261483164
21.18,0.15,1.0,145.78,58.83,9.0,1.0,40.58,Normal,synthetic,1.0,33.412,0.2405869216778184
85.81,0.098,2.0,15.36,500.0,17.0,2.0,97.66,Addicted,synthetic,1.0,165.622,0.2687453625122517
23.24,0.452,12.0,66.24,142.6,18.0,3.0,18.67,Frustrated,synthetic,1.0,46.417,0.40859551181144627
94.49,0.038,0.0,24.65,348.72,3.0,5.0,81.69,Addicted,synthetic,1.0,137.04700000000003,0.18774873793644148
25.35,0.159,2.0,281.01,102.48,9.0,3.0,-1.7,Normal,synthetic,1.0,33.126000000000005,0.21251475445582607
56.86,0.103,1.0,103.01,150.0,14.0,0.0,17.88,Normal,synthetic,1.0,58.108000000000004,0.13576816058515934
89.76,0.04,1.0,4.33,500.0,11.0,4.0,79.18,Addicted,synthetic,1.0,163.65800000000002,0.7399402078007842
43.79,0.257,3.0,206.44,137.64,8.0,0.0,37.35,Normal,synthetic,1.0,56.249,0.18824378115893453
37.67,1.0,14.0,27.48,200.68,10.0,3.0,-7.09,Frustrated,synthetic,1.0,56.077000000000005,0.6785807061431528
41.77,0.398,3.0,29.14,24.47,2.0,2.0,37.03,Frustrated,synthetic,1.0,34.711,0.5675917342285834
39.16,0.453,6.0,295.72,150.0,13.0,3.0,6.03,Normal,synthetic,1.0,50.473,0.25092055435633487
84.95,0.28,5.0,34.71,500.0,16.0,1.0,137.43,Addicted,synthetic,1.0,176.209,0.17501088622253055
43.18,1.0,20.0,41.75,250.0,16.0,5.0,0.23,Frustrated,synthetic,1.0,72.34100000000001,0.527878422197007
12.68,0.073,0.0,280.92,58.24,12.0,4.0,-6.03,Normal,synthetic,1.0,18.911,0.2972128032203317
82.21,0.204,3.0,54.63,500.0,10.0,3.0,73.75,Addicted,synthetic,1.0,158.00900000000001,0.13711758993522397
39.24,0.386,6.0,240.74,150.0,14.0,0.0,42.98,Normal,synthetic,1.0,58.59,0.2243964538762599
41.27,0.5,5.0,103.7,114.97,11.0,4.0,-16.25,Normal,synthetic,1.0,38.627,0.3235113492727386
35.17,0.46,1.0,27.13,32.65,2.0,2.0,8.11,Frustrated,synthetic,1.0,25.031000000000002,0.5548607220593041
21.78,1.0,6.0,22.79,14.31,2.0,0.0,17.95,Frustrated,synthetic,1.0,16.959000000000003,1.1507770310531982
86.95,0.095,1.0,20.09,500.0,15.0,3.0,67.66,Addicted,synthetic,1.0,158.078,0.21907669599055205
36.07,0.5,0.0,259.27,17.17,1.0,1.0,36.36,Normal,synthetic,1.0,29.77,0.2476116240562947
51.42,0.427,5.0,187.38,150.0,13.0,0.0,-7.55,Normal,synthetic,1.0,48.303,0.23618505094569098
107.69,0.027,0.0,3.15,500.0,15.0,2.0,33.93,Addicted,synthetic,1.0,155.255,0.9621321689747037
43.73,0.346,7.0,78.18,250.0,19.0,1.0,25.77,Frustrated,synthetic,1.0,76.223,0.23085520071500365
49.57,0.055,0.0,18.94,219.92,4.0,0.0,94.21,Addicted,synthetic,1.0,92.075,0.31230133705742036
67.84,0.186,3.0,26.64,500.0,19.0,1.0,118.15,Addicted,synthetic,1.0,163.58100000000002,0.1953859546754445
25.27,0.5,8.0,242.1,150.0,15.0,4.0,-0.92,Normal,synthetic,1.0,43.832,0.3256579038394221
51.66,0.331,1.0,219.31,143.46,6.0,3.0,-24.67,Normal,synthetic,1.0,44.955000000000005,0.1833472434297078
96.62,0.166,3.0,31.78,500.0,19.0,5.0,76.28,Addicted,synthetic,1.0,166.532,0.16288448420875407
46.54,0.397,8.0,179.93,150.0,19.0,2.0,-6.87,Normal,synthetic,1.0,48.555,0.24123029569895355
38.18,0.17,2.0,186.36,108.05,8.0,0.0,2.27,Normal,synthetic,1.0,37.563,0.18857580475802221
111.05,0.059,0.0,36.53,254.92,2.0,3.0,71.11,Addicted,synthetic,1.0,119.737,0.1469037316496251
52.05,0.105,0.0,182.93,38.14,2.0,5.0,-12.52,Normal,synthetic,1.0,29.692,0.1283957956260901
21.87,0.467,4.0,66.94,35.71,8.0,5.0,32.98,Frustrated,synthetic,1.0,30.784,0.43921978425266706
