avgSessionDuration,shortSessionRatio,reopenCount,interSessionGap,dailyTotalTime,sessionsPerDay,nightCount,trend,label,source,weight
43.57,0.346,3,121.39,181.19,10,2,15.58,Addicted,synthetic,1.0
25.92,0.431,2,5.0,189.66,2,3,79.95,Addicted,synthetic,1.0
60.01,0.331,3,35.34,67.23,9,4,40.89,Addicted,synthetic,1.0
93.9,0.28,4,72.12,288.19,14,0,-7.9,Addicted,synthetic,1.0
27.96,0.734,10,117.86,143.07,11,4,7.83,Frustrated,synthetic,1.0
28.99,0.675,8,89.52,93.71,9,2,12.86,Frustrated,synthetic,1.0
77.16,0.64,2,41.87,161.1,3,1,65.94,Addicted,synthetic,1.0
27.97,0.72,7,46.23,64.66,9,1,-30.02,Frustrated,synthetic,1.0
33.87,0.609,5,141.29,93.06,2,0,-22.12,Frustrated,synthetic,1.0
77.46,0.383,4,61.28,158.35,12,1,33.99,Addicted,synthetic,1.0
21.24,0.345,5,156.42,159.27,7,2,-17.0,Frustrated,synthetic,1.0
10.0,0.484,5,45.59,164.37,6,1,60.43,Frustrated,synthetic,1.0
26.2,0.805,11,90.81,113.3,13,3,11.96,Frustrated,synthetic,1.0
85.79,0.505,2,52.93,159.36,3,3,3.5,Addicted,synthetic,1.0
41.26,0.332,5,115.81,134.21,13,4,-2.97,Normal,synthetic,1.0
53.96,0.356,5,239.16,220.99,12,3,1.43,Frustrated,synthetic,1.0
44.05,0.112,2,35.93,96.12,10,2,83.63,Addicted,synthetic,1.0
76.74,0.285,3,10.71,155.41,9,2,52.83,Addicted,synthetic,1.0
38.21,0.45,5,186.4,93.83,8,3,4.87,Frustrated,synthetic,1.0
51.98,0.15,1,165.03,100.39,11,2,-10.7,Normal,synthetic,1.0
25.72,0.274,2,60.55,147.04,1,1,-1.76,Normal,synthetic,1.0
13.59,0.754,9,137.42,72.69,7,0,49.55,Frustrated,synthetic,1.0
46.22,0.451,8,152.22,30.0,10,4,46.68,Frustrated,synthetic,1.0
29.04,0.754,13,30.42,111.22,13,0,40.53,Frustrated,synthetic,1.0
38.77,0.077,0,185.22,275.24,12,4,28.9,Normal,synthetic,1.0
22.18,0.787,9,186.27,83.87,11,1,54.38,Frustrated,synthetic,1.0
96.32,0.141,1,56.95,174.33,3,4,74.88,Addicted,synthetic,1.0
82.76,0.105,3,79.72,65.73,14,4,38.96,Addicted,synthetic,1.0
92.95,0.244,4,35.45,200.11,13,2,-7.54,Addicted,synthetic,1.0
75.82,0.22,2,53.77,60.0,3,0,-20.0,Addicted,synthetic,1.0
41.41,0.605,6,78.48,109.6,9,4,-16.84,Normal,synthetic,1.0
73.95,0.078,2,65.59,201.85,4,1,-20.0,Addicted,synthetic,1.0
23.89,0.675,5,158.94,176.15,6,4,33.38,Frustrated,synthetic,1.0
10.0,0.627,8,149.46,101.07,14,0,9.13,Normal,synthetic,1.0
10.0,0.596,4,240.09,64.56,7,2,11.16,Normal,synthetic,1.0
91.12,0.274,2,72.01,333.61,1,1,101.18,Addicted,synthetic,1.0
10.14,0.192,2,170.24,30.0,11,2,0.53,Normal,synthetic,1.0
31.34,0.544,4,269.74,97.34,6,3,-7.33,Normal,synthetic,1.0
25.47,0.267,1,120.67,300.94,3,3,88.48,Addicted,synthetic,1.0
57.92,0.348,0,101.68,187.4,1,1,62.71,Addicted,synthetic,1.0
10.0,0.463,6,105.83,241.91,6,3,-18.14,Frustrated,synthetic,1.0
75.18,0.119,1,87.81,127.27,6,1,85.89,Addicted,synthetic,1.0
17.41,0.245,4,234.61,199.38,12,1,37.08,Normal,synthetic,1.0
21.05,0.232,2,18.2,204.84,6,3,130.0,Addicted,synthetic,1.0
47.57,0.477,6,165.85,188.27,10,0,-24.37,Normal,synthetic,1.0
25.58,0.712,10,16.72,118.09,10,0,48.52,Frustrated,synthetic,1.0
111.71,0.334,4,108.6,315.4,8,0,46.3,Addicted,synthetic,1.0
28.36,0.327,4,187.67,194.95,10,0,-35.0,Normal,synthetic,1.0
25.45,0.308,2,171.27,146.07,7,4,-35.0,Normal,synthetic,1.0
21.0,0.526,2,61.9,157.05,5,1,48.71,Normal,synthetic,1.0
116.15,0.381,6,5.0,268.09,12,1,-1.6,Addicted,synthetic,1.0
59.46,0.37,1,10.0,227.86,5,0,20.12,Normal,synthetic,1.0
47.0,0.29,2,44.37,201.29,5,3,7.29,Normal,synthetic,1.0
16.19,0.23,6,114.04,121.95,13,0,4.49,Frustrated,synthetic,1.0
81.31,0.402,4,5.0,407.46,12,2,16.04,Addicted,synthetic,1.0
13.61,0.55,4,133.61,219.41,6,0,16.5,Frustrated,synthetic,1.0
13.85,0.779,7,84.29,103.57,7,4,43.15,Frustrated,synthetic,1.0
65.17,0.307,2,26.82,265.93,9,1,48.74,Addicted,synthetic,1.0
60.63,0.245,3,56.11,465.27,13,3,63.48,Addicted,synthetic,1.0
88.72,0.149,2,189.48,132.99,7,4,90.13,Addicted,synthetic,1.0
87.26,0.288,5,58.43,189.83,13,3,60.83,Addicted,synthetic,1.0
85.8,0.636,10,53.35,82.22,11,1,6.46,Frustrated,synthetic,1.0
19.86,0.685,9,95.66,126.58,11,1,20.72,Normal,synthetic,1.0
19.64,0.463,10,155.77,224.78,13,1,-40.0,Frustrated,synthetic,1.0
26.09,0.57,2,56.22,113.37,1,4,3.24,Frustrated,synthetic,1.0
66.5,0.072,1,120.85,128.67,2,0,67.36,Addicted,synthetic,1.0
61.54,0.474,3,89.39,164.29,4,2,19.64,Normal,synthetic,1.0
78.47,0.344,4,86.67,259.16,8,2,103.05,Addicted,synthetic,1.0
21.3,0.18,1,68.17,278.96,5,2,12.23,Addicted,synthetic,1.0
34.58,0.619,2,182.93,163.09,4,1,21.07,Normal,synthetic,1.0
80.05,0.662,6,97.59,183.92,8,2,18.08,Normal,synthetic,1.0
48.57,0.426,1,144.94,30.0,1,0,19.02,Frustrated,synthetic,1.0
20.56,0.1,5,93.6,30.0,13,2,11.76,Frustrated,synthetic,1.0
43.54,0.7,2,112.35,93.23,4,0,6.22,Addicted,synthetic,1.0
33.62,0.233,0,37.49,258.3,1,3,77.05,Addicted,synthetic,1.0
13.81,0.254,3,148.54,146.71,11,3,-35.0,Normal,synthetic,1.0
42.04,0.157,1,165.79,66.03,9,2,4.66,Normal,synthetic,1.0
45.06,0.534,7,35.96,159.2,14,3,-35.0,Normal,synthetic,1.0
36.5,0.227,1,143.95,31.08,5,4,16.84,Normal,synthetic,1.0
48.9,0.527,8,10.0,95.78,12,4,-19.89,Normal,synthetic,1.0
34.3,0.403,3,126.42,177.39,2,3,43.7,Frustrated,synthetic,1.0
94.87,0.24,5,54.64,204.32,14,4,3.42,Addicted,synthetic,1.0
10.0,0.439,3,122.41,50.7,4,4,44.69,Frustrated,synthetic,1.0
15.82,0.341,2,128.04,135.52,4,2,11.69,Normal,synthetic,1.0
65.28,0.114,1,64.38,259.05,13,0,46.14,Addicted,synthetic,1.0
43.78,0.294,1,221.02,30.0,1,2,26.1,Normal,synthetic,1.0
45.92,0.408,7,90.68,179.86,13,0,-12.7,Frustrated,synthetic,1.0
42.78,0.377,7,151.97,99.55,12,3,-11.25,Frustrated,synthetic,1.0
10.0,0.323,2,6.12,77.55,1,3,12.76,Frustrated,synthetic,1.0
26.27,0.24,4,75.21,146.46,9,2,-10.0,Normal,synthetic,1.0
10.0,0.489,9,30.62,77.87,11,1,-16.13,Frustrated,synthetic,1.0
50.01,0.286,0,80.29,193.78,3,1,5.8,Normal,synthetic,1.0
56.64,0.54,6,29.94,101.39,7,4,51.54,Frustrated,synthetic,1.0
10.0,0.539,2,106.13,188.64,3,4,3.99,Normal,synthetic,1.0
45.85,0.517,2,169.33,148.98,1,4,41.47,Normal,synthetic,1.0
92.24,0.074,2,13.66,227.54,7,3,63.56,Addicted,synthetic,1.0
38.71,0.744,12,132.59,151.26,14,3,33.83,Normal,synthetic,1.0
37.5,0.598,6,72.77,133.21,5,0,17.15,Frustrated,synthetic,1.0
26.8,0.251,0,170.21,96.23,1,4,8.55,Normal,synthetic,1.0
31.8,0.386,3,158.42,118.82,4,0,-16.67,Frustrated,synthetic,1.0
37.3,0.31,4,107.13,186.19,7,0,35.22,Normal,synthetic,1.0
40.13,0.146,1,162.38,112.32,1,1,24.59,Normal,synthetic,1.0
65.59,0.132,2,89.2,192.22,2,4,128.44,Addicted,synthetic,1.0
38.42,0.168,0,173.64,160.21,3,0,-4.42,Normal,synthetic,1.0
55.48,0.151,1,134.68,277.85,5,0,-20.0,Addicted,synthetic,1.0
21.92,0.034,2,116.83,173.41,2,1,110.71,Addicted,synthetic,1.0
36.27,0.688,11,99.43,204.8,14,4,27.0,Frustrated,synthetic,1.0
31.85,0.459,5,97.29,113.11,5,3,0.72,Frustrated,synthetic,1.0
33.37,0.135,2,179.1,156.51,6,1,45.51,Normal,synthetic,1.0
86.1,0.102,1,42.24,147.29,14,4,26.0,Addicted,synthetic,1.0
16.32,0.204,3,5.0,93.7,6,0,43.31,Addicted,synthetic,1.0
11.08,0.428,3,193.55,180.43,5,0,37.71,Normal,synthetic,1.0
40.72,0.7,8,134.17,144.48,12,3,13.12,Normal,synthetic,1.0
15.0,0.296,3,5.0,286.92,5,1,14.99,Addicted,synthetic,1.0
24.0,0.447,7,124.78,30.31,7,4,39.97,Frustrated,synthetic,1.0
30.15,0.22,3,230.06,228.88,12,1,7.95,Normal,synthetic,1.0
54.17,0.278,2,134.25,168.64,10,1,-22.06,Normal,synthetic,1.0
57.52,0.4,3,111.7,220.97,6,3,-8.77,Normal,synthetic,1.0
58.47,0.162,1,123.93,125.02,10,1,13.0,Addicted,synthetic,1.0
62.53,0.585,10,173.16,119.17,12,2,26.04,Frustrated,synthetic,1.0
15.8,0.718,3,162.04,110.98,5,1,-27.02,Normal,synthetic,1.0
25.72,0.349,6,173.64,137.39,8,1,-14.29,Frustrated,synthetic,1.0
40.62,0.39,4,145.36,205.33,10,3,-14.74,Normal,synthetic,1.0
15.0,0.263,1,43.43,158.76,1,1,32.67,Addicted,synthetic,1.0
38.69,0.774,3,156.1,119.97,5,3,4.74,Normal,synthetic,1.0
10.0,0.592,1,35.28,30.0,1,2,62.52,Normal,synthetic,1.0
51.65,0.411,4,73.04,238.77,6,0,99.49,Addicted,synthetic,1.0
47.57,0.313,0,179.73,125.92,3,0,29.19,Normal,synthetic,1.0
52.72,0.61,5,132.33,237.46,2,1,21.41,Frustrated,synthetic,1.0
43.18,0.099,0,128.15,161.31,1,3,-35.0,Normal,synthetic,1.0
45.8,0.181,1,155.94,55.61,2,0,-0.56,Normal,synthetic,1.0
38.46,0.234,2,155.96,91.79,8,3,6.9,Normal,synthetic,1.0
122.68,0.409,4,109.78,419.18,12,4,57.71,Addicted,synthetic,1.0
14.64,0.176,2,138.57,42.83,4,2,-13.28,Normal,synthetic,1.0
33.4,0.595,4,127.13,92.59,5,0,-13.9,Normal,synthetic,1.0
43.17,0.643,2,106.55,166.22,3,3,17.58,Addicted,synthetic,1.0
24.61,0.766,9,134.86,137.78,11,1,50.8,Normal,synthetic,1.0
23.27,0.467,5,225.93,127.96,10,2,-6.21,Normal,synthetic,1.0
40.76,0.58,5,22.84,324.35,9,2,20.38,Addicted,synthetic,1.0
10.0,0.384,5,5.0,84.72,5,2,-40.0,Frustrated,synthetic,1.0
24.09,0.114,0,118.67,63.59,2,4,13.07,Normal,synthetic,1.0
65.18,0.622,4,5.0,100.46,5,1,35.75,Frustrated,synthetic,1.0
16.19,0.05,2,98.94,104.63,5,1,15.73,Normal,synthetic,1.0
36.21,0.16,1,101.85,404.62,8,2,28.49,Addicted,synthetic,1.0
34.94,0.778,9,150.18,212.63,11,2,0.79,Normal,synthetic,1.0
36.2,0.212,2,44.85,357.68,6,3,29.37,Addicted,synthetic,1.0
12.89,0.548,10,77.56,175.56,13,2,30.11,Frustrated,synthetic,1.0
79.22,0.149,1,80.47,331.94,5,3,16.52,Addicted,synthetic,1.0
35.6,0.067,1,227.06,93.3,11,2,-35.0,Normal,synthetic,1.0
13.93,0.235,1,215.08,139.6,7,4,6.85,Normal,synthetic,1.0
25.56,0.417,7,104.75,314.82,14,4,-20.0,Addicted,synthetic,1.0
74.01,0.232,3,119.48,289.44,11,4,79.15,Addicted,synthetic,1.0
91.36,0.06,0,5.0,373.28,11,3,7.3,Addicted,synthetic,1.0
65.54,0.187,2,70.74,324.83,9,4,-20.0,Addicted,synthetic,1.0
15.0,0.451,7,54.86,285.49,14,4,14.36,Addicted,synthetic,1.0
85.01,0.44,4,25.34,365.32,7,0,16.53,Addicted,synthetic,1.0
54.86,0.563,5,56.29,136.17,2,3,50.27,Frustrated,synthetic,1.0
35.12,0.376,7,21.98,43.83,14,3,-40.0,Frustrated,synthetic,1.0
15.65,0.213,2,146.8,61.92,7,4,2.42,Normal,synthetic,1.0
59.35,0.174,3,10.0,143.06,6,4,-7.91,Normal,synthetic,1.0
37.33,0.225,3,34.89,133.11,14,4,13.56,Normal,synthetic,1.0
65.14,0.369,2,129.21,77.58,5,4,-35.0,Normal,synthetic,1.0
54.36,0.693,2,76.86,118.28,2,2,41.04,Frustrated,synthetic,1.0
37.51,0.696,6,166.18,137.29,8,1,-35.0,Normal,synthetic,1.0
61.86,0.484,4,101.79,226.26,6,0,3.24,Normal,synthetic,1.0
59.51,0.595,10,91.87,163.6,11,2,-40.0,Frustrated,synthetic,1.0
59.53,0.505,8,5.0,172.98,13,3,48.96,Frustrated,synthetic,1.0
19.62,0.035,1,26.58,101.15,8,3,38.8,Addicted,synthetic,1.0
60.56,0.268,2,51.81,192.14,1,3,25.03,Addicted,synthetic,1.0
15.84,0.291,5,74.28,131.32,13,0,34.63,Normal,synthetic,1.0
75.43,0.373,2,100.46,299.15,1,4,-18.87,Addicted,synthetic,1.0
53.6,0.149,0,147.43,88.24,2,1,11.92,Normal,synthetic,1.0
38.7,0.686,5,169.22,191.14,4,1,39.99,Frustrated,synthetic,1.0
10.0,0.62,5,182.48,30.0,7,1,-35.0,Normal,synthetic,1.0
10.0,0.355,2,160.94,168.73,5,0,-0.42,Frustrated,synthetic,1.0
63.94,0.423,3,92.03,44.51,6,2,41.8,Normal,synthetic,1.0
31.49,0.463,7,28.04,71.17,14,3,22.56,Frustrated,synthetic,1.0
17.6,0.496,5,287.43,30.0,9,3,45.48,Normal,synthetic,1.0
34.18,0.387,2,197.3,176.8,5,1,24.8,Normal,synthetic,1.0
39.6,0.69,5,145.35,225.8,8,2,-21.16,Normal,synthetic,1.0
46.31,0.251,1,69.25,309.57,6,4,24.77,Addicted,synthetic,1.0
59.87,0.387,3,5.0,276.27,10,3,74.15,Addicted,synthetic,1.0
15.23,0.747,6,183.34,305.58,7,2,-8.81,Frustrated,synthetic,1.0
83.53,0.423,7,83.33,60.0,14,4,42.98,Addicted,synthetic,1.0
103.65,0.562,6,45.75,307.84,12,0,57.45,Addicted,synthetic,1.0
14.63,0.552,7,237.17,30.0,11,3,52.64,Frustrated,synthetic,1.0
32.72,0.785,6,194.86,128.43,7,4,40.59,Frustrated,synthetic,1.0
52.43,0.62,10,5.0,222.6,14,4,87.11,Addicted,synthetic,1.0
45.52,0.356,4,148.87,181.46,3,2,15.74,Frustrated,synthetic,1.0
18.15,0.213,4,122.4,216.19,14,4,50.94,Normal,synthetic,1.0
37.83,0.618,4,53.45,122.5,1,1,-32.47,Frustrated,synthetic,1.0
42.82,0.8,5,9.4,30.0,2,1,25.67,Frustrated,synthetic,1.0
10.0,0.31,5,92.4,188.4,8,2,37.18,Frustrated,synthetic,1.0
38.75,0.816,10,151.65,44.28,11,4,73.53,Frustrated,synthetic,1.0
10.0,0.484,3,219.06,175.43,7,1,3.6,Normal,synthetic,1.0
27.98,0.783,3,45.98,30.0,1,1,-40.0,Frustrated,synthetic,1.0
37.83,0.215,2,91.58,55.01,10,4,29.39,Normal,synthetic,1.0
41.19,0.763,6,81.82,268.54,3,4,28.91,Frustrated,synthetic,1.0
32.64,0.381,4,10.0,157.6,12,4,-3.94,Normal,synthetic,1.0
38.12,0.812,6,75.77,209.29,4,4,9.83,Frustrated,synthetic,1.0
52.85,0.084,2,172.69,86.84,5,1,-21.53,Normal,synthetic,1.0
28.23,0.287,3,139.14,100.85,7,1,2.42,Normal,synthetic,1.0
28.41,0.522,4,192.97,112.44,8,4,25.9,Normal,synthetic,1.0
10.0,0.602,4,65.21,30.0,5,2,-17.18,Frustrated,synthetic,1.0
54.22,0.213,1,42.64,233.72,5,1,12.37,Addicted,synthetic,1.0
21.75,0.352,8,99.33,83.97,12,2,-1.25,Frustrated,synthetic,1.0
55.76,0.318,4,192.49,37.44,7,3,16.72,Normal,synthetic,1.0
55.0,0.247,1,166.92,67.15,1,1,-16.43,Normal,synthetic,1.0
34.49,0.432,5,128.11,41.41,8,2,-40.0,Frustrated,synthetic,1.0
37.43,0.293,5,142.25,141.91,13,0,21.06,Frustrated,synthetic,1.0
36.2,0.089,1,5.0,330.12,12,0,38.54,Addicted,synthetic,1.0
64.22,0.231,4,95.67,136.86,11,0,-3.16,Normal,synthetic,1.0
10.0,0.612,3,176.22,274.0,4,0,32.77,Normal,synthetic,1.0
51.47,0.732,1,153.06,200.02,1,3,10.43,Normal,synthetic,1.0
31.79,0.566,6,140.57,99.05,9,3,-13.52,Normal,synthetic,1.0
121.35,0.355,4,177.87,334.37,10,2,67.86,Addicted,synthetic,1.0
25.0,0.276,3,105.46,111.89,3,3,-8.73,Frustrated,synthetic,1.0
87.27,0.289,4,93.34,223.69,10,3,-4.01,Addicted,synthetic,1.0
34.41,0.651,3,169.81,152.73,2,2,-0.56,Frustrated,synthetic,1.0
34.13,0.863,3,280.0,135.36,2,4,-11.24,Frustrated,synthetic,1.0
58.83,0.59,5,98.98,157.56,9,3,14.23,Normal,synthetic,1.0
10.0,0.666,6,5.0,211.58,7,1,18.65,Frustrated,synthetic,1.0
32.55,0.165,1,43.31,77.66,11,2,27.34,Addicted,synthetic,1.0
24.5,0.273,2,5.0,182.56,11,3,10.83,Addicted,synthetic,1.0
45.41,0.527,3,103.5,67.31,3,2,-5.94,Frustrated,synthetic,1.0
50.16,0.042,1,52.48,392.51,10,4,-2.81,Addicted,synthetic,1.0
16.66,0.723,0,122.67,87.45,1,2,57.08,Normal,synthetic,1.0
40.18,0.63,5,77.34,95.91,7,2,-31.82,Frustrated,synthetic,1.0
71.61,0.404,4,107.53,148.48,7,0,-22.98,Frustrated,synthetic,1.0
27.11,0.195,6,115.74,39.47,11,4,56.26,Frustrated,synthetic,1.0
10.0,0.535,6,49.93,209.25,11,1,14.95,Frustrated,synthetic,1.0
10.0,0.224,0,71.45,101.45,3,1,28.7,Normal,synthetic,1.0
47.19,0.187,3,83.77,263.57,7,0,25.27,Normal,synthetic,1.0
10.0,0.583,2,68.77,177.01,1,4,62.02,Frustrated,synthetic,1.0
40.21,0.384,2,169.06,55.73,1,1,41.76,Normal,synthetic,1.0
61.4,0.003,2,30.67,343.14,7,2,29.16,Addicted,synthetic,1.0
119.48,0.607,4,87.19,139.5,8,3,69.44,Addicted,synthetic,1.0
57.18,0.703,10,70.55,89.19,12,3,7.38,Normal,synthetic,1.0
52.47,0.323,5,105.88,359.83,10,1,28.89,Addicted,synthetic,1.0
35.86,0.454,5,188.04,131.03,13,2,0.72,Normal,synthetic,1.0
10.0,0.215,1,160.53,66.75,6,3,-0.15,Normal,synthetic,1.0
51.11,0.259,4,138.8,37.38,10,1,0.54,Normal,synthetic,1.0
37.95,0.572,6,295.58,126.02,9,2,10.48,Normal,synthetic,1.0
103.96,0.104,0,76.99,337.01,3,2,19.09,Addicted,synthetic,1.0
54.61,0.374,3,5.0,211.64,8,0,12.74,Addicted,synthetic,1.0
41.28,0.405,3,20.04,50.44,5,1,42.15,Normal,synthetic,1.0
52.9,0.09,1,111.74,145.7,9,4,107.42,Addicted,synthetic,1.0
16.25,0.525,7,146.54,213.3,6,3,25.27,Frustrated,synthetic,1.0
55.09,0.451,6,145.97,162.0,8,0,47.55,Frustrated,synthetic,1.0
15.39,0.704,5,133.1,136.3,2,2,-2.63,Frustrated,synthetic,1.0
45.11,0.333,2,127.1,142.92,7,1,10.84,Normal,synthetic,1.0
10.0,0.601,4,59.91,158.61,2,2,45.08,Frustrated,synthetic,1.0
49.41,0.806,2,115.45,282.95,1,4,21.62,Frustrated,synthetic,1.0
101.91,0.013,2,15.91,60.0,1,0,64.04,Addicted,synthetic,1.0
20.72,0.52,8,114.8,101.66,12,1,-6.28,Normal,synthetic,1.0
28.58,0.902,8,94.79,171.5,5,1,-8.3,Frustrated,synthetic,1.0
53.48,0.384,1,33.72,136.69,2,4,-3.35,Addicted,synthetic,1.0
67.05,0.604,5,68.29,310.59,5,1,50.71,Addicted,synthetic,1.0
37.25,0.37,3,101.87,111.73,5,4,60.84,Normal,synthetic,1.0
73.91,0.609,6,37.55,309.26,7,1,-20.0,Addicted,synthetic,1.0
35.95,0.096,2,56.5,192.55,13,4,34.99,Normal,synthetic,1.0
63.04,0.24,0,121.15,244.84,4,4,85.81,Addicted,synthetic,1.0
17.72,0.615,9,113.51,145.92,9,2,36.03,Frustrated,synthetic,1.0
10.0,0.62,5,39.78,233.4,5,2,16.93,Frustrated,synthetic,1.0
15.0,0.262,2,110.23,246.54,10,1,86.14,Addicted,synthetic,1.0
37.33,0.654,9,71.27,134.25,11,1,-17.49,Frustrated,synthetic,1.0
76.3,0.153,2,47.43,30.0,4,2,16.22,Frustrated,synthetic,1.0
62.95,0.1,2,67.47,294.41,8,4,-17.64,Addicted,synthetic,1.0
10.38,0.592,4,87.77,164.76,2,4,-35.53,Frustrated,synthetic,1.0
16.69,0.253,3,62.52,183.41,13,0,35.77,Normal,synthetic,1.0
45.07,0.557,3,153.15,96.68,1,0,59.93,Frustrated,synthetic,1.0
46.89,0.245,2,300.0,75.75,2,1,40.07,Normal,synthetic,1.0
79.96,0.262,0,43.23,188.69,1,4,33.14,Addicted,synthetic,1.0
66.52,0.358,4,29.51,304.79,10,1,-9.02,Addicted,synthetic,1.0
41.1,0.453,6,153.16,166.09,10,3,-12.3,Frustrated,synthetic,1.0
94.91,0.155,0,104.23,230.04,6,4,-0.8,Addicted,synthetic,1.0
58.15,0.507,5,111.63,30.0,4,1,-18.31,Frustrated,synthetic,1.0
51.53,0.281,2,92.89,32.5,2,0,0.43,Frustrated,synthetic,1.0
10.0,0.642,5,96.87,71.9,5,3,35.88,Frustrated,synthetic,1.0
17.23,0.397,2,122.15,54.82,5,2,46.56,Frustrated,synthetic,1.0
52.97,0.644,8,189.28,113.63,12,3,-1.36,Normal,synthetic,1.0
33.68,0.722,4,196.33,58.85,5,2,54.68,Normal,synthetic,1.0
15.31,0.465,0,114.94,179.77,1,2,-2.72,Addicted,synthetic,1.0
63.24,0.132,3,128.12,192.77,11,3,94.34,Addicted,synthetic,1.0
45.91,0.711,5,239.12,35.14,3,4,-3.7,Frustrated,synthetic,1.0
36.21,0.546,4,157.26,94.62,4,0,39.8,Frustrated,synthetic,1.0
27.26,0.367,6,136.71,61.13,11,0,49.37,Normal,synthetic,1.0
10.0,0.489,2,5.0,124.16,3,0,-2.52,Frustrated,synthetic,1.0
21.79,0.322,2,182.22,30.0,5,3,-5.38,Normal,synthetic,1.0
130.0,0.41,5,38.87,443.11,13,1,-11.22,Addicted,synthetic,1.0
47.21,0.368,4,58.36,107.29,6,2,11.16,Normal,synthetic,1.0
90.6,0.455,2,97.51,178.95,3,4,50.47,Addicted,synthetic,1.0
10.0,0.573,7,101.21,112.19,6,3,8.54,Frustrated,synthetic,1.0
45.56,0.117,2,145.98,57.94,14,3,45.13,Normal,synthetic,1.0
47.33,0.259,3,118.53,72.79,14,2,-35.0,Normal,synthetic,1.0
91.47,0.103,0,74.65,205.96,7,4,36.2,Addicted,synthetic,1.0
11.67,0.405,6,63.99,115.29,14,0,6.66,Frustrated,synthetic,1.0
46.4,0.618,4,45.9,95.67,1,4,61.31,Frustrated,synthetic,1.0
49.64,0.128,2,106.61,41.25,9,3,3.32,Normal,synthetic,1.0
16.24,0.1,1,5.0,190.17,13,3,5.28,Addicted,synthetic,1.0
70.71,0.306,2,51.56,321.22,4,3,71.47,Addicted,synthetic,1.0
35.67,0.065,1,270.66,137.93,7,0,-0.54,Normal,synthetic,1.0
37.63,0.442,5,49.9,199.71,7,1,40.72,Frustrated,synthetic,1.0
37.98,0.628,8,142.14,95.6,11,3,-5.49,Normal,synthetic,1.0
46.77,0.467,9,173.31,56.44,14,4,4.94,Frustrated,synthetic,1.0
43.19,0.159,1,21.41,83.2,7,1,47.81,Addicted,synthetic,1.0
73.54,0.536,6,73.4,308.71,9,4,18.45,Addicted,synthetic,1.0
15.01,0.165,1,176.35,38.46,3,4,48.31,Normal,synthetic,1.0
48.69,0.197,1,5.0,334.1,3,3,67.2,Addicted,synthetic,1.0
52.24,0.152,0,77.26,263.87,4,2,18.96,Addicted,synthetic,1.0
10.0,0.555,8,45.71,195.48,13,0,44.32,Frustrated,synthetic,1.0
62.55,0.554,5,118.91,194.86,8,1,9.98,Normal,synthetic,1.0
11.16,0.409,5,88.85,181.3,12,3,19.24,Frustrated,synthetic,1.0
45.74,0.759,4,60.9,136.56,4,3,-5.82,Frustrated,synthetic,1.0
10.0,0.406,6,254.16,93.38,14,3,-40.0,Frustrated,synthetic,1.0
56.27,0.158,1,78.42,243.11,11,0,88.7,Addicted,synthetic,1.0
10.0,0.235,2,91.7,155.1,12,4,24.7,Normal,synthetic,1.0
79.24,0.18,2,32.98,234.02,4,1,51.07,Addicted,synthetic,1.0
40.02,0.343,5,100.46,30.0,12,3,19.15,Normal,synthetic,1.0
46.88,0.875,9,112.66,96.83,8,0,48.55,Frustrated,synthetic,1.0
62.48,0.23,2,35.16,191.3,4,4,-13.11,Addicted,synthetic,1.0
37.42,0.43,5,26.22,128.63,11,4,10.55,Frustrated,synthetic,1.0
16.98,0.334,2,21.61,256.12,6,1,13.86,Addicted,synthetic,1.0
31.45,0.491,0,199.92,78.48,1,2,16.32,Normal,synthetic,1.0
38.6,0.185,3,77.54,190.83,13,3,10.54,Normal,synthetic,1.0
26.59,0.322,5,112.94,37.5,4,0,-1.36,Frustrated,synthetic,1.0
44.41,0.866,15,5.0,56.59,14,0,-39.92,Frustrated,synthetic,1.0
26.77,0.323,4,17.84,157.76,4,2,51.55,Frustrated,synthetic,1.0
59.84,0.345,5,67.2,80.18,14,0,-4.48,Frustrated,synthetic,1.0
